path,size_bytes,mtime,ext,top_dir
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230626_raw.csv,733,2026-05-10T09:15:08.095988,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230705_raw.csv,733,2026-05-10T09:15:27.895351,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230720_raw.csv,733,2026-05-10T09:15:58.832968,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230831_raw.csv,733,2026-05-10T09:17:19.759873,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230914_raw.csv,733,2026-05-10T09:17:46.613139,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231110_raw.csv,733,2026-05-10T09:19:36.562712,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231211_raw.csv,733,2026-05-10T09:20:32.921403,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231214_raw.csv,733,2026-05-10T09:20:41.012442,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240118_raw.csv,733,2026-05-10T09:21:45.703220,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240215_raw.csv,733,2026-05-10T09:22:40.204268,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240923_raw.csv,733,2026-05-10T09:29:43.711472,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241108_raw.csv,733,2026-05-10T09:31:12.851994,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250107_raw.csv,733,2026-05-10T09:33:05.717024,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250310_raw.csv,733,2026-05-10T09:35:03.259339,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250407_raw.csv,733,2026-05-10T09:35:56.285394,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250424_raw.csv,733,2026-05-10T09:36:32.034604,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250515_raw.csv,733,2026-05-10T09:37:10.661075,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250519_raw.csv,733,2026-05-10T09:37:16.106501,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250624_raw.csv,733,2026-05-10T09:38:24.144620,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250626_raw.csv,733,2026-05-10T09:38:29.672425,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250716_raw.csv,733,2026-05-10T09:39:06.701857,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250807_raw.csv,733,2026-05-10T09:39:48.707034,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250814_raw.csv,733,2026-05-10T09:40:01.394005,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250826_raw.csv,733,2026-05-10T09:40:22.616405,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251021_raw.csv,733,2026-05-10T09:42:06.586124,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251105_raw.csv,733,2026-05-10T09:42:36.510236,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251112_raw.csv,733,2026-05-10T09:42:49.831143,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251127_raw.csv,733,2026-05-10T09:43:18.847048,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251211_raw.csv,733,2026-05-10T09:43:44.981593,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260107_raw.csv,733,2026-05-10T09:44:37.321861,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260115_raw.csv,733,2026-05-10T09:44:54.184635,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260123_raw.csv,733,2026-05-10T09:45:10.662575,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230516_raw.csv,732,2026-05-10T09:13:48.204065,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230614_raw.csv,732,2026-05-10T09:14:45.620482,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230707_raw.csv,732,2026-05-10T09:15:33.806037,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230922_raw.csv,732,2026-05-10T09:18:02.661679,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230925_raw.csv,732,2026-05-10T09:18:05.433860,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230926_raw.csv,732,2026-05-10T09:18:08.168858,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231005_raw.csv,732,2026-05-10T09:18:28.243858,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231220_raw.csv,732,2026-05-10T09:20:51.374544,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240104_raw.csv,732,2026-05-10T09:21:19.543836,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240201_raw.csv,732,2026-05-10T09:22:11.932278,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240202_raw.csv,732,2026-05-10T09:22:14.486974,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240308_raw.csv,732,2026-05-10T09:23:24.030376,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240321_raw.csv,732,2026-05-10T09:23:47.401040,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240327_raw.csv,732,2026-05-10T09:23:57.876060,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240521_raw.csv,732,2026-05-10T09:25:43.917172,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240524_raw.csv,732,2026-05-10T09:25:52.176270,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240527_raw.csv,732,2026-05-10T09:25:54.885897,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240619_raw.csv,732,2026-05-10T09:26:38.589999,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240809_raw.csv,732,2026-05-10T09:28:20.039317,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240919_raw.csv,732,2026-05-10T09:29:38.449549,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241028_raw.csv,732,2026-05-10T09:30:49.445619,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241125_raw.csv,732,2026-05-10T09:31:43.060432,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241126_raw.csv,732,2026-05-10T09:31:45.714192,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241205_raw.csv,732,2026-05-10T09:32:03.776454,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241220_raw.csv,732,2026-05-10T09:32:32.770956,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250214_raw.csv,732,2026-05-10T09:34:20.041740,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250226_raw.csv,732,2026-05-10T09:34:41.389704,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250305_raw.csv,732,2026-05-10T09:34:55.097798,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250325_raw.csv,732,2026-05-10T09:35:32.893363,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250527_raw.csv,732,2026-05-10T09:37:32.300737,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250529_raw.csv,732,2026-05-10T09:37:37.496717,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250625_raw.csv,732,2026-05-10T09:38:26.816158,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250630_raw.csv,732,2026-05-10T09:38:35.079314,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250808_raw.csv,732,2026-05-10T09:39:51.396049,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250904_raw.csv,732,2026-05-10T09:40:41.334853,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250909_raw.csv,732,2026-05-10T09:40:48.863381,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250910_raw.csv,732,2026-05-10T09:40:51.273501,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250911_raw.csv,732,2026-05-10T09:40:53.741679,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251002_raw.csv,732,2026-05-10T09:41:32.552361,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251111_raw.csv,732,2026-05-10T09:42:47.209852,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251218_raw.csv,732,2026-05-10T09:43:58.613659,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251231_raw.csv,732,2026-05-10T09:44:23.740451,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260106_raw.csv,732,2026-05-10T09:44:34.423858,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260122_raw.csv,732,2026-05-10T09:45:08.006784,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260126_raw.csv,732,2026-05-10T09:45:13.580134,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260408_raw.csv,732,2026-05-10T09:47:33.696323,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230510_raw.csv,731,2026-05-10T09:13:37.681993,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230630_raw.csv,731,2026-05-10T09:15:19.676046,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230727_raw.csv,731,2026-05-10T09:16:12.889008,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230801_raw.csv,731,2026-05-10T09:16:21.168042,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230821_raw.csv,731,2026-05-10T09:16:59.160298,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230828_raw.csv,731,2026-05-10T09:17:11.820070,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231207_raw.csv,731,2026-05-10T09:20:27.993742,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240515_raw.csv,731,2026-05-10T09:25:33.148949,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240626_raw.csv,731,2026-05-10T09:26:52.099447,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240920_raw.csv,731,2026-05-10T09:29:40.985887,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241017_raw.csv,731,2026-05-10T09:30:30.625190,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241224_raw.csv,731,2026-05-10T09:32:37.985230,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250103_raw.csv,731,2026-05-10T09:33:00.220109,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250122_raw.csv,731,2026-05-10T09:33:36.086548,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250225_raw.csv,731,2026-05-10T09:34:38.779037,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250319_raw.csv,731,2026-05-10T09:35:22.453603,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250324_raw.csv,731,2026-05-10T09:35:30.362107,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250408_raw.csv,731,2026-05-10T09:35:59.140913,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250520_raw.csv,731,2026-05-10T09:37:18.897708,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250822_raw.csv,731,2026-05-10T09:40:17.111038,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250828_raw.csv,731,2026-05-10T09:40:27.995940,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251201_raw.csv,731,2026-05-10T09:43:23.702794,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251210_raw.csv,731,2026-05-10T09:43:41.998249,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251222_raw.csv,731,2026-05-10T09:44:04.138259,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260102_raw.csv,731,2026-05-10T09:44:29.120331,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260325_raw.csv,731,2026-05-10T09:47:06.844270,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230601_raw.csv,730,2026-05-10T09:14:19.846354,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231011_raw.csv,730,2026-05-10T09:18:38.740720,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231208_raw.csv,730,2026-05-10T09:20:30.415843,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240124_raw.csv,730,2026-05-10T09:21:55.739024,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240227_raw.csv,730,2026-05-10T09:23:03.244473,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240304_raw.csv,730,2026-05-10T09:23:13.849143,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240328_raw.csv,730,2026-05-10T09:24:00.602943,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240507_raw.csv,730,2026-05-10T09:25:17.321797,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240508_raw.csv,730,2026-05-10T09:25:20.180663,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240823_raw.csv,730,2026-05-10T09:28:47.434840,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240927_raw.csv,730,2026-05-10T09:29:53.847370,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241230_raw.csv,730,2026-05-10T09:32:49.115240,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250120_raw.csv,730,2026-05-10T09:33:30.405823,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250428_raw.csv,730,2026-05-10T09:36:37.189027,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250507_raw.csv,730,2026-05-10T09:36:54.405927,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250603_raw.csv,730,2026-05-10T09:37:45.145432,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250612_raw.csv,730,2026-05-10T09:38:02.676860,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250725_raw.csv,730,2026-05-10T09:39:24.766553,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250806_raw.csv,730,2026-05-10T09:39:45.976732,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250815_raw.csv,730,2026-05-10T09:40:04.025687,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250918_raw.csv,730,2026-05-10T09:41:06.540199,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250923_raw.csv,730,2026-05-10T09:41:13.878879,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251205_raw.csv,730,2026-05-10T09:43:33.862604,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251223_raw.csv,730,2026-05-10T09:44:06.734142,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20251226_raw.csv,730,2026-05-10T09:44:15.718387,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260507_raw.csv,730,2026-05-10T09:48:27.018940,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230612_raw.csv,729,2026-05-10T09:14:39.879008,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230703_raw.csv,729,2026-05-10T09:15:22.412711,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230804_raw.csv,729,2026-05-10T09:16:29.141548,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230809_raw.csv,729,2026-05-10T09:16:37.535691,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230905_raw.csv,729,2026-05-10T09:17:27.557057,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231225_raw.csv,729,2026-05-10T09:20:59.425373,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240306_raw.csv,729,2026-05-10T09:23:18.760352,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240924_raw.csv,729,2026-05-10T09:29:46.215568,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241030_raw.csv,729,2026-05-10T09:30:54.883731,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241231_raw.csv,729,2026-05-10T09:32:51.833449,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250204_raw.csv,729,2026-05-10T09:33:59.735206,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250326_raw.csv,729,2026-05-10T09:35:35.442718,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250514_raw.csv,729,2026-05-10T09:37:07.949412,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250521_raw.csv,729,2026-05-10T09:37:21.704438,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250710_raw.csv,729,2026-05-10T09:38:56.360158,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250722_raw.csv,729,2026-05-10T09:39:16.969591,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250825_raw.csv,729,2026-05-10T09:40:19.820992,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260306_raw.csv,729,2026-05-10T09:46:32.100760,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260330_raw.csv,729,2026-05-10T09:47:14.885612,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260422_raw.csv,729,2026-05-10T09:47:59.072012,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240709_raw.csv,729,2026-05-10T09:27:15.929961,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260309_raw.csv,729,2026-05-10T09:46:34.944101,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230529_raw.csv,728,2026-05-10T09:14:11.746668,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230728_raw.csv,728,2026-05-10T09:16:15.597333,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230822_raw.csv,728,2026-05-10T09:17:01.831868,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231025_raw.csv,728,2026-05-10T09:19:05.601379,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231027_raw.csv,728,2026-05-10T09:19:10.774187,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231122_raw.csv,728,2026-05-10T09:19:58.073864,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231128_raw.csv,728,2026-05-10T09:20:09.370670,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231227_raw.csv,728,2026-05-10T09:21:04.453117,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240307_raw.csv,728,2026-05-10T09:23:21.389225,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240408_raw.csv,728,2026-05-10T09:24:21.380299,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240410_raw.csv,728,2026-05-10T09:24:26.968658,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240627_raw.csv,728,2026-05-10T09:26:54.957172,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240926_raw.csv,728,2026-05-10T09:29:51.281415,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241202_raw.csv,728,2026-05-10T09:31:56.215533,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241206_raw.csv,728,2026-05-10T09:32:06.544385,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250121_raw.csv,728,2026-05-10T09:33:33.254582,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250205_raw.csv,728,2026-05-10T09:34:02.156300,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250206_raw.csv,728,2026-05-10T09:34:04.608773,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250207_raw.csv,728,2026-05-10T09:34:07.011652,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250211_raw.csv,728,2026-05-10T09:34:12.211938,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250221_raw.csv,728,2026-05-10T09:34:33.543090,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250421_raw.csv,728,2026-05-10T09:36:23.764292,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250522_raw.csv,728,2026-05-10T09:37:24.320791,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250605_raw.csv,728,2026-05-10T09:37:50.123507,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250718_raw.csv,728,2026-05-10T09:39:11.653039,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250731_raw.csv,728,2026-05-10T09:39:35.393264,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250821_raw.csv,728,2026-05-10T09:40:14.404544,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250827_raw.csv,728,2026-05-10T09:40:25.402138,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250902_raw.csv,728,2026-05-10T09:40:35.887768,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260407_raw.csv,728,2026-05-10T09:47:31.075719,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20260427_raw.csv,728,2026-05-10T09:48:06.826270,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240730_raw.csv,728,2026-05-10T09:27:57.763304,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230511_raw.csv,727,2026-05-10T09:13:40.272769,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230512_raw.csv,727,2026-05-10T09:13:42.916331,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230605_raw.csv,727,2026-05-10T09:14:25.677676,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230615_raw.csv,727,2026-05-10T09:14:48.421578,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230928_raw.csv,727,2026-05-10T09:18:14.076809,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240205_raw.csv,727,2026-05-10T09:22:17.309597,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240219_raw.csv,727,2026-05-10T09:22:45.870653,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240528_raw.csv,727,2026-05-10T09:25:57.611127,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20241204_raw.csv,727,2026-05-10T09:32:01.213210,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250611_raw.csv,727,2026-05-10T09:38:00.079656,.csv,SUPPLEMENT
